| RaterId | Image | Department                | NAttractiveness | gender | age    |
|     159 |     6 | Finance                   |       1.0000000 | -0.300 | 28.000 |
|     159 |     7 | History                   |       1.0000000 | -0.970 | 42.000 |
|     159 |     8 | Human Resources           |       1.0000000 |  0.170 | 41.000 |
|     159 |     9 | Language & Literature     |       1.0000000 | -0.900 | 32.000 |
|     159 |    10 | Mathematics               |       1.0000000 | -1.000 | 41.000 |
|     159 |    11 | New Media                 |       1.0000000 | -0.350 | 31.000 |
|     159 |    12 | Physics                   |       1.0000000 | -1.000 | 35.000 |
|     159 |    13 | Provost Office            |       1.0000000 | -0.950 | 55.000 |
|     159 |    14 | Registrar                 |       1.0000000 | -0.870 | 46.000 |
|     159 |    15 | Sociology                 |       1.0000000 | -0.920 | 32.000 |
|     163 |     1 | Art                       |      -0.2142857 | -1.000 | 42.000 |
|     163 |     2 | Athletics                 |       1.0000000 | -1.000 | 34.000 |
|     163 |     3 | Chancellor's Office       |      -0.4285714 |  1.000 | 29.000 |
|     163 |     4 | Computer Science          |       0.0000000 | -0.310 | 37.000 |
|     163 |     5 | Economics                 |      -0.4285714 | -1.000 | 52.000 |
|     163 |     6 | Finance                   |       0.2857143 |  0.650 | 51.000 |
|     163 |     7 | History                   |      -0.7857143 | -1.000 | 61.000 |
|     163 |     8 | Human Resources           |       0.2857143 |  0.500 | 52.000 |
|     163 |     9 | Language & Literature     |       0.2857143 | -1.000 | 39.000 |
|     163 |    10 | Mathematics               |       0.2857143 | -1.000 | 44.000 |
|     163 |    11 | New Media                 |       0.5714286 |  0.650 | 50.000 |
|     163 |    12 | Physics                   |      -1.0000000 | -0.810 | 54.000 |
|     163 |    13 | Provost Office            |      -0.5000000 | -0.660 | 59.000 |
|     163 |    14 | Registrar                 |      -0.5714286 | -0.370 | 46.000 |
|     163 |    15 | Sociology                 |       0.2857143 |  0.000 | 39.000 |
|     166 |     1 | Art                       |      -0.5555556 | -0.970 | 23.000 |
|     166 |     2 | Athletics                 |      -0.5555556 | -0.960 | 23.000 |
|     166 |     3 | Chancellor's Office       |      -0.3333333 | -1.000 | 20.000 |
|     166 |     4 | Computer Science          |      -0.9259259 | -0.980 | 30.000 |
|     166 |     5 | Economics                 |      -1.0000000 |  0.000 | 32.000 |
|     166 |     6 | Finance                   |       0.4074074 |  0.380 | 23.000 |
|     166 |     7 | History                   |       0.4074074 | -0.650 | 26.000 |
|     166 |     8 | Human Resources           |       1.0000000 |  0.900 | 19.000 |
|     166 |     9 | Language & Literature     |       0.4074074 | -0.940 | 21.000 |
|     166 |    10 | Mathematics               |       0.4074074 | -0.940 | 25.000 |
|     166 |    11 | New Media                 |       0.7037037 |  0.650 | 25.000 |
|     166 |    12 | Physics                   |       0.0370370 | -0.910 | 21.000 |
|     166 |    13 | Provost Office            |      -0.1111111 | -0.950 | 25.000 |
|     166 |    14 | Registrar                 |      -0.5555556 | -0.860 | 32.000 |
|     166 |    15 | Sociology                 |       0.8518519 | -0.800 | 24.000 |
|     167 |     1 | Art                       |       1.0000000 | -0.670 | 27.000 |
|     167 |     2 | Athletics                 |      -1.0000000 | -0.580 | 22.000 |
|     167 |     3 | Chancellor's Office       |      -1.0000000 |  0.540 | 23.000 |
|     167 |     4 | Computer Science          |      -1.0000000 | -0.380 | 36.000 |
|     167 |     5 | Economics                 |      -1.0000000 | -0.540 | 26.000 |
|     167 |     6 | Finance                   |      -1.0000000 |  0.490 | 30.000 |
|     167 |     7 | History                   |      -1.0000000 |  0.250 | 40.000 |
|     167 |     8 | Human Resources           |      -1.0000000 |  0.400 | 36.000 |
|     167 |     9 | Language & Literature     |      -1.0000000 | -0.650 | 32.000 |
|     167 |    10 | Mathematics               |      -1.0000000 | -0.700 | 28.000 |
|     167 |    11 | New Media                 |      -1.0000000 |  0.410 | 29.000 |
|     167 |    12 | Physics                   |      -1.0000000 | -0.490 | 28.000 |
|     167 |    13 | Provost Office            |      -1.0000000 |  0.610 | 20.000 |
|     167 |    14 | Registrar                 |      -1.0000000 | -0.540 | 44.000 |
|     167 |    15 | Sociology                 |      -1.0000000 |  0.380 | 30.000 |
|     168 |     1 | Art                       |      -1.0000000 | -0.710 | 22.000 |
|     168 |     2 | Athletics                 |       0.3333333 | -0.330 | 18.000 |
|     168 |     3 | Chancellor's Office       |      -0.3333333 |  0.200 | 25.000 |
|     168 |     4 | Computer Science          |       0.6666667 | -0.710 | 27.000 |
|     168 |     5 | Economics                 |      -0.3333333 | -1.000 | 33.000 |
|     168 |     6 | Finance                   |       0.5000000 |  0.460 | 33.000 |
|     168 |     7 | History                   |      -0.3333333 |  0.000 | 41.000 |
|     168 |     8 | Human Resources           |       0.8333333 |  0.970 | 45.000 |
|     168 |     9 | Language & Literature     |       0.8333333 | -0.220 | 24.000 |
|     168 |    10 | Mathematics               |      -0.1666667 | -1.000 | 40.000 |
|     168 |    11 | New Media                 |      -1.0000000 |  0.230 | 52.000 |
|     168 |    12 | Physics                   |      -0.3333333 | -1.000 | 30.000 |
|     168 |    13 | Provost Office            |      -0.3333333 | -0.500 | 32.000 |
|     168 |    14 | Registrar                 |       1.0000000 | -0.430 | 35.000 |
|     168 |    15 | Sociology                 |      -0.3333333 | -0.230 | 30.000 |
|     181 |     1 | Art                       |       0.0000000 | -0.370 | 27.000 |
|     181 |     2 | Athletics                 |       0.0000000 | -0.450 | 30.000 |
|     181 |     3 | Chancellor's Office       |       0.0000000 |  0.280 | 33.000 |
|     181 |     4 | Computer Science          |       0.0000000 | -0.830 | 41.000 |
|     181 |     5 | Economics                 |       0.0000000 | -0.740 | 52.000 |
|     181 |     6 | Finance                   |       0.0000000 |  0.450 | 33.000 |
|     181 |     7 | History                   |       0.0000000 | -0.440 | 47.000 |
|     181 |     8 | Human Resources           |       0.0000000 |  0.540 | 54.000 |
|     181 |     9 | Language & Literature     |       0.0000000 | -0.430 | 33.000 |
|     181 |    10 | Mathematics               |       0.0000000 |  0.000 | 43.000 |
|     181 |    11 | New Media                 |       0.0000000 |  0.550 | 40.000 |
|     181 |    12 | Physics                   |       0.0000000 | -0.600 | 57.000 |
|     181 |    13 | Provost Office            |       0.0000000 | -0.390 | 52.000 |
|     181 |    14 | Registrar                 |       0.0000000 |  0.000 | 58.000 |
|     181 |    15 | Sociology                 |       0.0000000 | -0.280 | 35.000 |
|     190 |     1 | Art                       |       0.6000000 | -1.000 | 29.000 |
|     190 |     2 | Athletics                 |       1.0000000 | -1.000 | 23.000 |
|     190 |     3 | Chancellor's Office       |       0.2000000 |  1.000 | 24.000 |
|     190 |     4 | Computer Science          |      -1.0000000 | -1.000 | 34.000 |
|     190 |     5 | Economics                 |       0.2000000 | -1.000 | 39.000 |
|     190 |     6 | Finance                   |       0.2000000 |  0.300 | 24.000 |
|     190 |     7 | History                   |      -0.6000000 | -1.000 | 43.000 |
|     190 |     8 | Human Resources           |       0.2000000 |  1.000 | 28.000 |
|     190 |     9 | Language & Literature     |       0.2000000 |  0.000 | 52.000 |
|     190 |    10 | Mathematics               |       0.2000000 | -1.000 | 39.000 |
|     190 |    11 | New Media                 |      -1.0000000 |  1.000 | 21.000 |
|     190 |    12 | Physics                   |      -0.2000000 | -1.000 | 28.000 |
|     190 |    13 | Provost Office            |       0.2000000 | -1.000 | 33.000 |
|     190 |    14 | Registrar                 |       0.2000000 | -1.000 | 43.000 |
|     190 |    15 | Sociology                 |       0.2000000 | -1.000 | 40.000 |
|     150 |     1 | Art                       |       0.5384615 | -0.960 | 29.000 |
|     150 |     2 | Athletics                 |       0.5384615 | -0.900 | 29.000 |
|     150 |     3 | Chancellor's Office       |       0.5384615 |  0.340 | 32.000 |
|     150 |     4 | Computer Science          |       0.5384615 | -0.970 | 48.000 |
|     150 |     5 | Economics                 |       0.5384615 | -0.960 | 46.000 |
|     150 |     6 | Finance                   |       0.5384615 |  0.980 | 36.000 |
|     150 |     7 | History                   |       0.5384615 | -0.730 | 46.000 |
|     150 |     8 | Human Resources           |       0.5384615 |  0.780 | 52.000 |
|     150 |     9 | Language & Literature     |       1.0000000 | -0.900 | 37.000 |
|     150 |    10 | Mathematics               |       0.5384615 | -0.990 | 37.000 |
|     150 |    11 | New Media                 |       0.6153846 |  0.960 | 41.000 |
|     150 |    12 | Physics                   |       0.2307692 | -0.960 | 45.000 |
|     150 |    13 | Provost Office            |       0.5384615 |  0.000 | 55.000 |
|     150 |    14 | Registrar                 |      -1.0000000 | -0.920 | 57.000 |
|     150 |    15 | Sociology                 |       0.7692308 | -0.720 | 35.000 |
|      65 |     1 | Art                       |       0.0000000 | -1.000 | 35.000 |
|      65 |     2 | Athletics                 |       0.0000000 |  0.000 | 41.000 |
|      65 |     3 | Chancellor's Office       |       0.0000000 | -1.000 | 26.000 |
|      65 |     4 | Computer Science          |       0.0000000 | -0.600 | 62.000 |
|      65 |     5 | Economics                 |       0.0000000 |  0.000 | 51.000 |
|      65 |     6 | Finance                   |       0.0000000 |  0.120 | 23.000 |
|      65 |     7 | History                   |       0.0000000 | -0.510 | 52.000 |
|      65 |     8 | Human Resources           |       0.0000000 |  0.120 | 51.000 |
|      65 |     9 | Language & Literature     |       0.0000000 | -0.530 | 43.000 |
|      65 |    10 | Mathematics               |       0.0000000 | -0.440 | 55.000 |
|      65 |    11 | New Media                 |       0.0000000 |  0.000 | 52.000 |
|      65 |    12 | Physics                   |       0.0000000 | -1.000 | 52.000 |
|      65 |    13 | Provost Office            |       0.0000000 | -0.660 | 52.000 |
|      65 |    14 | Registrar                 |       0.0000000 |  0.000 | 46.000 |
|      65 |    15 | Sociology                 |       0.0000000 | -0.680 | 30.000 |
|      10 |    16 | Admissions                |       0.0000000 | -0.730 | 20.000 |
|      10 |    17 | Biology                   |       0.0000000 | -0.980 | 28.000 |
|      10 |    18 | Chemistry                 |       0.2000000 | -0.970 | 21.000 |
|      10 |    19 | Deans                     |      -1.0000000 | -0.980 | 39.000 |
|      10 |    20 | Environmental Studies     |       0.0000000 | -0.990 | 24.000 |
|      10 |    21 | Foreign Studies           |       1.0000000 |  0.640 | 26.000 |
|      10 |    22 | Honors                    |      -0.4000000 | -0.970 | 30.000 |
|      10 |    23 | Education                 |       0.0000000 | -0.960 | 23.000 |
|      10 |    24 | Management and Accounting |      -1.0000000 | -0.940 | 36.000 |
|      10 |    25 | Music                     |       0.0000000 | -0.970 | 28.000 |
|      10 |    26 | Central Staff             |       0.0000000 | -0.940 | 29.000 |
|      10 |    27 | Police                    |       0.0000000 | -0.940 | 33.000 |
|      10 |    28 | Psychology                |       0.0000000 | -0.920 | 22.000 |
|      10 |    29 | Religious Studies         |       0.0000000 |  0.290 | 30.000 |
|      10 |    30 | Student Affairs           |       0.0000000 |  0.420 | 38.000 |
|     203 |    16 | Admissions                |       0.6000000 | -0.560 | 29.000 |
|     203 |    17 | Biology                   |       0.4666667 | -0.420 | 36.000 |
|     203 |    18 | Chemistry                 |       0.8666667 | -0.550 | 32.000 |
|     203 |    19 | Deans                     |      -0.4666667 | -0.680 | 36.000 |
|     203 |    20 | Environmental Studies     |       0.3333333 | -0.430 | 29.000 |
|     203 |    21 | Foreign Studies           |      -0.2000000 | -0.280 | 32.000 |
|     203 |    22 | Honors                    |      -0.4666667 | -0.480 | 37.000 |
|     203 |    23 | Education                 |       0.4666667 | -0.320 | 30.000 |
